time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-11T09:35:25.665Z,-22.5163,173.1643,10,4.1,mb,13,135,5.285,1.16,us,us6000hm0i,2022-07-22T18:30:58.040Z,"southeast of the Loyalty Islands",earthquake,10.8,1.9,0.184,9,reviewed,us,us
2022-05-11T09:24:40.110Z,12.6896,125.3053,35,4.4,mb,22,135,5.591,0.54,us,us6000hm0h,2022-07-22T18:30:58.040Z,"20 km NNE of Cabatuan, Philippines",earthquake,14.4,2,0.134,16,reviewed,us,us
2022-05-11T09:18:56.081Z,-17.8851,-178.448,548.36,4.3,mb,56,140,3.336,0.78,us,us7000h8jt,2022-07-22T18:31:13.040Z,"237 km E of Levuka, Fiji",earthquake,12.1,9.8,0.077,50,reviewed,us,us
2022-05-11T07:59:16.097Z,2.3638,126.7349,59.96,4.4,mb,24,99,1.702,0.59,us,us6000hm0g,2022-07-22T18:30:58.040Z,"158 km WNW of Tobelo, Indonesia",earthquake,10.5,9.7,0.144,14,reviewed,us,us
2022-05-11T07:25:19.250Z,33.4798333,-116.4855,14.33,2.57,ml,105,26,0.06622,0.21,ci,ci40256064,2022-07-22T18:30:48.040Z,"19km ESE of Anza, CA",earthquake,0.13,0.21,0.148,109,reviewed,ci,ci
2022-05-11T07:22:49.016Z,9.3741,-83.8918,10,3.9,ml,11,193,1.321,1.17,us,us7000h8j5,2022-07-22T18:30:49.040Z,"21 km W of San Isidro, Costa Rica",earthquake,6.5,2,0.128,8,reviewed,us,us
2022-05-11T07:12:34.800Z,17.9928,-65.3738,7,3.73,md,23,250,0.207,0.34,pr,pr2022131001,2022-08-09T06:42:38.720Z,"15 km SE of Esperanza, Puerto Rico",earthquake,1.9,2.16,0.16,20,reviewed,pr,pr
2022-05-11T07:07:26.560Z,38.0553333,-119.2275,7.48,2.76,md,57,70,0.2176,0.14,nc,nc73732056,2022-07-22T18:30:48.040Z,"14km NW of Lee Vining, CA",earthquake,0.25,1.26,0.217,55,reviewed,nc,nc
2022-05-11T06:46:43.740Z,17.7988333333333,-66.8496666666667,5.8,2.58,md,4,301,,0.22,pr,pr71348378,2022-05-11T07:14:42.300Z,"20 km SSE of Guánica, Puerto Rico",earthquake,1.37,0.91,0.0581073386817865,4,reviewed,pr,pr
2022-05-11T06:38:43.910Z,18.3015,-68.3763,112,3.83,md,17,152,0.2125,0.13,pr,pr2022131000,2022-05-11T07:07:25.955Z,"26 km ESE of Boca de Yuma, Dominican Republic",earthquake,1.4,0.84,0.14,11,reviewed,pr,pr
2022-05-11T05:28:07.192Z,-20.4088,-177.4895,489.21,4.5,mb,70,72,4.979,1.23,us,us7000h8iq,2022-07-22T18:31:13.040Z,"250 km WNW of Haveluloto, Tonga",earthquake,11.6,6,0.036,231,reviewed,us,us
2022-05-11T05:27:39.573Z,38.6028,142.344,41.6,4.6,mb,63,122,2.396,0.92,us,us7000h8ip,2022-08-09T06:42:18.926Z,"78 km SE of Ofunato, Japan",earthquake,7.4,6.4,0.066,68,reviewed,us,us
2022-05-11T04:33:11.628Z,29.9682,80.4219,33.06,4.9,mb,59,100,4.775,0.4,us,us7000h8ii,2022-07-22T18:31:12.040Z,"16 km NW of Dh?rchula, India",earthquake,8.2,3.9,0.044,163,reviewed,us,us
2022-05-11T04:16:02.342Z,16.8855,-94.9917,97.03,4.4,mb,60,111,0.228,0.69,us,us7000h8ig,2022-07-22T18:31:12.040Z,"4 km E of El Bajío, Mexico",earthquake,4,6.6,0.061,77,reviewed,us,us
2022-05-11T03:29:48.740Z,17.9855,-67.993,36.7,3.12,md,16,212,,0.37,pr,pr71348363,2022-05-11T04:22:24.450Z,"78 km SE of Boca de Yuma, Dominican Republic",earthquake,2.09,5.98,0.0376006439777408,11,reviewed,pr,pr
2022-05-11T03:14:26.695Z,56.2943,-34.0783,10,4.3,mb,43,59,7.651,0.5,us,us6000hm0f,2022-07-22T18:30:58.040Z,"Reykjanes Ridge",earthquake,7.7,1.7,0.101,28,reviewed,us,us
2022-05-11T02:29:00.454Z,36.5925,71.0161,219.45,3.9,mb,38,97,0.638,0.89,us,us7000h8i5,2022-07-22T18:30:49.040Z,"34 km SSE of Jurm, Afghanistan",earthquake,6.4,5.5,0.125,17,reviewed,us,us
2022-05-11T02:06:44.251Z,31.65302574,-104.3823308,6.157275391,2.5,ml,13,68,0.1018349727,0.2,tx,tx2022jdrp,2022-07-22T18:30:48.040Z,"57 km S of Whites City, New Mexico",earthquake,1.074461828,2.168711457,0.1,12,reviewed,tx,tx
2022-05-11T01:39:18.203Z,4.8371,123.1601,585.9,4.4,mb,53,141,4.397,0.8,us,us7000h8i0,2022-07-22T18:31:12.040Z,"189 km SW of Palimbang, Philippines",earthquake,13.4,1.4,0.086,39,reviewed,us,us
2022-05-11T01:15:57.246Z,-30.5151,-179.8373,400.37,4.6,mb,68,119,2.081,0.81,us,us7000h8hj,2022-07-22T18:31:12.040Z,"Kermadec Islands region",earthquake,10,4.3,0.085,41,reviewed,us,us
2022-05-11T00:09:57.330Z,18.8811666666667,-155.19,11.63,2.52,ml,47,259,,0.19,hv,hv73008762,2022-07-22T18:31:12.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.69,0.83,0.159063863444602,12,reviewed,hv,hv
2022-05-11T00:09:35.870Z,-28.1976,-176.1363,10,4.3,mb,14,187,1.891,0.7,us,us6000hm0c,2022-07-22T18:30:58.040Z,"Kermadec Islands region",earthquake,8.7,1.9,0.238,5,reviewed,us,us
2022-05-10T23:58:02.760Z,12.2843,-89.4182,10,4.4,mb,34,205,1.495,0.73,us,us6000hltj,2022-07-22T18:30:58.040Z,"133 km S of La Libertad, El Salvador",earthquake,4.8,2,0.106,26,reviewed,us,us
2022-05-10T23:40:59.029Z,52.1634,-168.6768,10,4,mb,75,149,0.817,0.96,us,us7000h8h5,2022-07-22T18:31:12.040Z,"87 km S of Nikolski, Alaska",earthquake,7.2,1.9,0.072,51,reviewed,us,us
2022-05-10T23:18:50.840Z,-55.4173,-28.1297,41.47,5.4,mb,83,55,4.962,0.72,us,us7000h8g7,2022-07-22T18:31:12.040Z,"South Sandwich Islands region",earthquake,3,6,0.067,76,reviewed,us,us
2022-05-10T23:06:54.027Z,51.7313,-174.235,35,2.7,ml,10,208,0.471,0.44,us,us6000hyxn,2022-07-22T18:31:01.040Z,"51 km S of Atka, Alaska",earthquake,5.1,2,0.128,8,reviewed,us,us
2022-05-10T23:06:32.368Z,-23.496,-66.6519,220,6.8,mww,162,30,1.505,0.87,us,us7000h8g3,2022-08-12T11:38:28.703Z,"86 km NNW of San Antonio de los Cobres, Argentina",earthquake,9.4,1.9,0.062,25,reviewed,us,us
2022-05-10T22:49:33.595Z,39.5888,-116.7624,0,2.7,ml,6,179.76,0.822,0.1372,nn,nn00838659,2022-07-22T18:30:48.040Z,"28 km ENE of Austin, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2022-05-10T22:19:58.021Z,51.8262,-176.5646,10,3.4,ml,14,187,0.093,0.45,us,us7000h8hh,2022-08-09T06:46:14.337Z,"7 km SE of Adak, Alaska",earthquake,1.8,2,0.128,8,reviewed,us,us
2022-05-10T22:09:20.004Z,-48.2979,165.6216,10,4.4,mb,27,126,2.251,0.7,us,us7000h8fx,2022-07-22T18:31:12.040Z,"278 km SW of Bluff, New Zealand",earthquake,10.5,1.9,0.149,14,reviewed,us,us
2022-05-10T21:33:44.270Z,40.1508,-116.7455,0,2.5,ml,15,117,0.459,0.59,us,us7000h8fl,2022-07-22T18:31:12.040Z,"32 km SSW of Crescent Valley, Nevada",mining explosion,2.3,1.6,0.048,58,reviewed,us,us
2022-05-10T21:19:04.279Z,48.8398,152.9718,155.25,4.6,mb,121,106,5.212,0.65,us,us7000h8fh,2022-07-22T18:31:12.040Z,"Kuril Islands",earthquake,10,1.8,0.033,270,reviewed,us,us
2022-05-10T21:15:43.155Z,57.892,-155.7751,8,2.7,ml,,,,0.57,ak,ak0225zcgixk,2022-07-22T18:31:12.040Z,"86 km WNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-05-10T21:09:52.567Z,51.9826,-179.5728,174.28,2.8,ml,14,169,0.482,0.26,us,us6000hyxt,2022-07-22T18:31:01.040Z,"202 km W of Adak, Alaska",earthquake,6.6,7.1,0.115,10,reviewed,us,us
2022-05-10T20:16:16.871Z,39.5218,120.7104,10,4.4,mb,88,59,3.535,0.71,us,us7000h8f7,2022-07-22T18:31:12.040Z,"93 km NNW of Lüshun, China",earthquake,7.2,1.8,0.069,68,reviewed,us,us
2022-05-10T20:02:00.477Z,43.7987,-105.2694,0,3.1,ml,33,61,0.947,0.28,us,us7000h8f0,2022-07-22T18:31:12.040Z,"18 km ENE of Wright, Wyoming",mining explosion,4.8,1.7,0.042,76,reviewed,us,us
2022-05-10T19:57:09.719Z,29.5405,138.9812,456.76,4,mb,144,79,3.633,0.78,us,us7000h8f1,2022-07-22T18:31:12.040Z,"Izu Islands, Japan region",earthquake,10.7,7,0.049,115,reviewed,us,us
2022-05-10T19:49:08.565Z,-15.4099,-173.9028,84.12,4.2,mb,10,126,2.537,1.05,us,us6000hlte,2022-07-22T18:30:58.040Z,"61 km N of Hihifo, Tonga",earthquake,8.1,9.2,0.236,6,reviewed,us,us
2022-05-10T19:30:17.252Z,32.50762939,-101.2189167,0.7091878255,2.6,ml,19,55,0.1427483512,0.2,tx,tx2022jden,2022-07-22T18:30:48.040Z,"24 km NNE of Coahoma, Texas",earthquake,1.359872367,3.16823096,0.1,14,reviewed,tx,tx
2022-05-10T19:29:43.657Z,-55.9961,-27.2953,85.53,4.9,mb,15,126,5.545,0.58,us,us6000hlth,2022-07-22T18:30:58.040Z,"South Sandwich Islands region",earthquake,15.2,7,0.169,13,reviewed,us,us
2022-05-10T19:09:07.230Z,34.1703333,-80.721,2.07,2.57,md,13,62,0.03949,0.33,se,se60394051,2022-07-22T18:31:12.040Z,"6 km E of Elgin, South Carolina",earthquake,0.75,1.26,0.075,11,reviewed,se,se
2022-05-10T18:52:30.969Z,-27.6749,-176.9459,17.06,4.6,mb,47,76,1.799,0.75,us,us6000hltg,2022-07-22T18:30:58.040Z,"Kermadec Islands region",earthquake,8,2.5,0.1,34,reviewed,us,us
2022-05-10T18:49:22.870Z,-59.0182,-25.5601,51.81,4.9,mb,43,65,7.663,0.63,us,us6000hltd,2022-07-22T18:30:58.040Z,"South Sandwich Islands region",earthquake,10.3,5.1,0.099,32,reviewed,us,us
2022-05-10T17:39:50.687Z,26.766,126.4347,2.61,4.5,mb,67,64,1.644,0.76,us,us7000h8e9,2022-07-22T18:31:12.040Z,"138 km WNW of Naha, Japan",earthquake,7.4,4.6,0.078,56,reviewed,us,us
2022-05-10T17:34:44.889Z,57.952,-156.5769,158,2.8,ml,,,,0.49,ak,ak0225za6v9t,2022-07-22T18:31:12.040Z,"55 km ESE of Egegik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-05-10T17:30:25.680Z,17.9231666666667,-66.7975,9.48,2.91,md,18,184,,0.31,pr,pr71348283,2022-07-22T18:31:12.040Z,"8 km SSE of Indios, Puerto Rico",earthquake,0.83,1.18,0.246737810725102,13,reviewed,pr,pr
2022-05-10T16:58:11.771Z,-6.7527,129.9339,107.81,4.4,mb,26,101,1.823,0.33,us,us7000h8e0,2022-07-22T18:31:11.040Z,"Banda Sea",earthquake,8.4,4,0.149,15,reviewed,us,us
2022-05-10T16:35:30.355Z,-17.2501,167.6089,10,4.4,mb,16,81,1.834,0.49,us,us6000hlta,2022-07-22T18:30:58.040Z,"92 km NW of Port-Vila, Vanuatu",earthquake,6.7,2,0.19,10,reviewed,us,us
2022-05-10T16:21:19.291Z,50.6411,-173.0592,10,2.8,ml,8,316,1.717,0.34,us,us6000hyxp,2022-07-22T18:31:01.040Z,"190 km SSE of Atka, Alaska",earthquake,9.9,2,0.148,6,reviewed,us,us
2022-05-10T15:52:18.310Z,50.4361,-176.1636,10,2.5,ml,17,232,1.484,0.34,us,us6000i152,2022-07-22T18:31:02.040Z,"163 km SSE of Adak, Alaska",earthquake,4.8,2,0.115,10,reviewed,us,us
2022-05-10T15:16:16.033Z,16.9621,-85.5688,10,4.2,mb,22,72,3.317,0.22,us,us7000h8cv,2024-01-18T16:35:19.103Z,"64 km NNE of Savannah Bight, Honduras",earthquake,4.2,2,0.305,4,reviewed,us,us
2022-05-10T15:07:58.472Z,51.804,-179.6222,104.84,2.9,ml,17,149,0.443,0.19,us,us6000i14v,2022-07-22T18:31:02.040Z,"206 km W of Adak, Alaska",earthquake,5.8,7.2,0.105,12,reviewed,us,us
2022-05-10T14:49:06.255Z,53.4856,-165.2866,30.12,2.7,ml,18,230,0.704,0.28,us,us6000i14t,2022-07-22T18:31:02.040Z,"79 km SSE of Akutan, Alaska",earthquake,7,18,0.105,12,reviewed,us,us
2022-05-10T14:14:36.878Z,13.762,120.7631,141.68,4.5,mb,68,116,9.488,0.35,us,us7000h8cm,2022-07-22T18:31:11.040Z,"11 km SE of Hukay, Philippines",earthquake,11,7.3,0.077,49,reviewed,us,us
2022-05-10T14:12:14.925Z,45.3264,-76.2178,10.92,2.5,mb_lg,17,138,0.741,0.43,us,us7000h8by,2022-07-22T18:31:11.040Z,"southern Ontario, Canada",earthquake,1.5,8.5,0.18,8,reviewed,us,us
2022-05-10T14:10:29.087Z,53.5984,-165.9853,10,3.3,ml,22,200,0.395,0.62,us,us6000i14s,2022-07-22T18:31:02.040Z,"47 km SE of Unalaska, Alaska",earthquake,2.9,2,0.091,16,reviewed,us,us
2022-05-10T13:57:46.993Z,63.1811,-151.4794,7.7,3.4,ml,,,,0.8,ak,ak0225z7y2j8,2022-07-22T18:31:11.040Z,"41 km SSE of Denali National Park, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-05-10T13:46:33.456Z,54.5713,-156.8799,32.5,3,ml,,,,0.59,ak,ak0225z7vuxh,2022-07-22T18:31:11.040Z,"207 km SE of Perryville, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2022-05-10T13:44:31.496Z,36.5749,70.9769,214.05,4.2,mb,24,94,0.636,0.31,us,us7000h8cf,2022-07-22T18:31:11.040Z,"34 km SSE of Jurm, Afghanistan",earthquake,7.1,6,0.199,8,reviewed,us,us
2022-05-10T13:32:43.455Z,37.5663,142.3291,58.15,4.1,mb,19,181,3.365,0.38,us,us7000h8bh,2022-07-22T18:31:11.040Z,"117 km E of Namie, Japan",earthquake,11.5,11.1,0.235,5,reviewed,us,us
2022-05-10T13:23:09.717Z,-9.4623,112.8972,53.54,4.4,mb,20,156,1.583,0.42,us,us6000hlt6,2022-07-22T18:30:58.040Z,"139 km S of Dampit, Indonesia",earthquake,8,9.9,0.241,7,reviewed,us,us
2022-05-10T13:18:11.553Z,-17.2457,167.632,14,5.8,mww,70,63,1.835,0.65,us,us7000h8bc,2022-07-22T18:31:11.040Z,"90 km NW of Port-Vila, Vanuatu",earthquake,7.4,1.8,0.059,28,reviewed,us,us
2022-05-10T13:07:29.420Z,17.9648333333333,-66.8325,11.27,2.57,md,16,168,,0.14,pr,pr71348258,2022-05-10T13:33:05.150Z,"3 km SSW of Indios, Puerto Rico",earthquake,0.4,0.53,0.0533452713653892,8,reviewed,pr,pr
2022-05-10T12:53:41.691Z,43.0209,-127.9572,10,3.4,mb,32,238,2.373,0.36,us,us7000h8b7,2022-07-22T18:31:11.040Z,"284 km W of Port Orford, Oregon",earthquake,8.7,2,0.348,2,reviewed,us,us
2022-05-10T12:36:02.950Z,-1.2125,-16.021,10,4.9,mb,56,63,13.62,0.3,us,us6000hlt5,2022-07-22T18:30:58.040Z,"north of Ascension Island",earthquake,10.9,1.8,0.078,51,reviewed,us,us
2022-05-10T12:22:30.734Z,-6.574,35.1357,10,4.3,mb,18,91,5.092,0.37,us,us7000h8b5,2022-07-22T18:31:11.040Z,"75 km N of Mafinga, Tanzania",earthquake,10,1.9,0.188,8,reviewed,us,us
2022-05-10T12:05:54.821Z,-11.1351,161.7117,10,4.9,mww,69,41,2.419,0.37,us,us7000h8b3,2022-07-22T18:31:11.040Z,"78 km SSW of Kirakira, Solomon Islands",earthquake,8.4,1.8,0.093,11,reviewed,us,us
2022-05-10T11:45:39.394Z,-38.0133,175.9828,299.7,4.5,mb,24,71,0.473,0.61,us,us7000h8az,2022-07-22T18:31:11.040Z,"26 km NNE of Tokoroa, New Zealand",earthquake,8.5,6.8,0.241,5,reviewed,us,us
2022-05-10T11:17:03.406Z,-57.21,-25.9605,35,4.4,mb,52,55,6.626,0.43,us,us6000hlt2,2022-07-22T18:30:58.040Z,"South Sandwich Islands region",earthquake,5,1.9,0.092,35,reviewed,us,us
2022-05-10T11:02:13.925Z,-40.3792,-91.934,10,4.2,mb,26,144,14.793,0.33,us,us6000hlsz,2022-07-22T18:30:58.040Z,"West Chile Rise",earthquake,9.9,1.8,0.115,21,reviewed,us,us
2022-05-10T10:49:35.718Z,-23.6426,-179.8587,535.25,4,mb,47,76,5.859,0.34,us,us6000hlt0,2022-07-22T18:30:58.040Z,"south of the Fiji Islands",earthquake,12.6,2.3,0.093,31,reviewed,us,us
2022-05-10T10:24:13.094Z,31.68201092,-104.4130047,5.154663086,2.8,ml,23,88,0.07601432787,0.2,tx,tx2022jcmm,2022-07-22T18:31:11.040Z,"54 km S of Whites City, New Mexico",earthquake,0.9033063645,1.200539293,0.1,14,reviewed,tx,tx
2022-05-10T10:23:44.733Z,54.0572,-163.5643,29.82,2.5,ml,20,211,0.674,0.37,us,us6000i14q,2022-07-22T18:31:02.040Z,"89 km S of False Pass, Alaska",earthquake,4.8,5.9,0.091,16,reviewed,us,us
2022-05-10T10:03:54.031Z,63.4486,-150.9954,17.2,2.7,ml,,,,0.7,ak,ak0225z5u7k0,2022-07-22T18:31:11.040Z,"37 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-05-10T09:33:18.200Z,17.7535,-66.8455,12.79,2.52,md,10,250,,0.22,pr,pr71348228,2022-05-10T10:11:55.510Z,"25 km SSE of Guánica, Puerto Rico",earthquake,0.93,0.77,0.0339631260160305,6,reviewed,pr,pr
2022-05-10T09:14:20.561Z,-13.1024,166.5199,35,4.4,mb,20,254,2.423,0.35,us,us6000hlsx,2022-07-22T18:30:57.040Z,"140 km NW of Sola, Vanuatu",earthquake,14.2,2,0.139,15,reviewed,us,us
2022-05-10T08:42:06.731Z,-27.1007,-63.3928,568.7,5.4,mww,172,22,5.125,0.68,us,us7000h8a8,2022-07-22T18:31:11.040Z,"17 km WSW of El Hoyo, Argentina",earthquake,9.8,4,0.046,46,reviewed,us,us
2022-05-10T08:28:40.291Z,2.9382,128.332,55.97,4.5,mb,40,100,2.358,0.79,us,us6000hlt7,2022-07-22T18:30:58.040Z,"138 km NNE of Tobelo, Indonesia",earthquake,7.3,7.6,0.111,24,reviewed,us,us
2022-05-10T08:01:52.130Z,35.5235,-117.3873333,8.8,2.96,ml,50,31,0.01866,0.13,ci,ci40255408,2022-07-22T18:31:10.040Z,"27km S of Trona, CA",earthquake,0.15,0.3,0.145,23,reviewed,ci,ci
2022-05-10T08:01:09.614Z,51.0094,-179.6026,10,2.8,ml,25,229,0.736,0.51,us,us6000i14p,2022-07-22T18:31:02.040Z,"227 km WSW of Adak, Alaska",earthquake,2.8,2,0.097,14,reviewed,us,us
2022-05-10T07:45:53.977Z,-55.8164,-27.1805,36.39,4.8,mb,64,58,5.567,0.62,us,us7000h8af,2022-07-22T18:31:11.040Z,"South Sandwich Islands region",earthquake,11.2,5.8,0.074,57,reviewed,us,us
2022-05-10T07:24:43.052Z,17.5509,-59.1622,10,4.4,mb,30,175,2.199,0.4,us,us7000h89x,2022-07-22T18:31:10.040Z,"245 km NE of Beauséjour, Guadeloupe",earthquake,7.7,2,0.203,7,reviewed,us,us
2022-05-10T06:53:51.020Z,35.5251667,-117.3896667,9.05,3.53,ml,49,47,0.02051,0.15,ci,ci40255392,2022-07-22T18:31:10.040Z,"27km S of Trona, CA",earthquake,0.15,0.32,0.158,133,reviewed,ci,ci
2022-05-10T06:43:02.127Z,54.2344,-162.584,35,2.5,ml,18,215,0.753,0.74,us,us6000i0qv,2022-07-22T18:31:02.040Z,"87 km SE of False Pass, Alaska",earthquake,2.9,2,0.091,16,reviewed,us,us
2022-05-10T06:35:37.740Z,12.5435,-89.2516,32.47,4.7,mb,115,148,1.202,0.64,us,us7000h89n,2022-07-22T18:31:10.040Z,"104 km S of La Libertad, El Salvador",earthquake,4.6,4.4,0.03,342,reviewed,us,us
2022-05-10T05:22:45.224Z,-17.6045,-70.1306,133.43,4.3,mb,25,157,0.62,0.54,us,us7000h89i,2022-07-22T18:31:10.040Z,"13 km S of Chucatamani, Peru",earthquake,5.7,7.1,0.142,14,reviewed,us,us
2022-05-10T05:22:01.670Z,18.6973,-68.1108,28,3.33,md,12,161,0.3269,0.61,pr,pr2022130000,2022-05-10T07:48:33.848Z,"33 km ENE of Punta Cana, Dominican Republic",earthquake,3.08,7.82,0.21,4,reviewed,pr,pr
2022-05-10T04:47:50.719Z,-30.3536,-177.222,10,4.4,mb,16,146,1.245,0.53,us,us6000hlst,2024-01-18T16:35:15.640Z,"Kermadec Islands, New Zealand",earthquake,8.5,1.8,0.179,9,reviewed,us,us
2022-05-10T04:12:55.465Z,31.57904977,-104.0036248,6.208691406,2.5,ml,12,88,0.09669631861,0.2,tx,tx2022jcag,2022-07-22T18:31:10.040Z,"35 km NW of Toyah, Texas",earthquake,1.629991848,1.759351097,0.2,9,reviewed,tx,tx
2022-05-10T04:06:14.416Z,-20.3186,-70.1665,36.26,3.1,ml,12,177,0.058,0.45,us,us7000h898,2022-07-22T18:30:49.040Z,"11 km S of Iquique, Chile",earthquake,4.8,3.3,0.071,26,reviewed,us,us
2022-05-10T03:55:40.020Z,34.1736667,-80.7313333,2.25,2.76,md,19,63,0.04732,0.34,se,se60393851,2024-03-09T15:13:11.923Z,"5 km E of Elgin, South Carolina",earthquake,0.68,1.21,0.085,17,reviewed,se,se
2022-05-10T03:43:22.435Z,-5.8751,128.29,347.36,5,mb,98,27,3.647,0.64,us,us7000h88u,2022-07-22T18:31:10.040Z,"241 km S of Ambon, Indonesia",earthquake,8,5.1,0.042,178,reviewed,us,us
2022-05-10T03:40:07.577Z,-59.6585,-26.3215,35,5.1,mb,88,37,7.733,0.91,us,us7000h88t,2022-07-22T18:31:10.040Z,"South Sandwich Islands region",earthquake,9.8,1.9,0.057,99,reviewed,us,us
2022-05-10T03:39:32.329Z,56.3717,-149.4431,21,2.8,ml,34,250,2.222,0.41,us,us6000i0qu,2022-07-22T18:31:02.040Z,"Gulf of Alaska",earthquake,10,11.7,0.091,16,reviewed,us,us
2022-05-10T03:21:54.851Z,-3.9011,135.9913,10,4.7,mb,27,115,3.861,0.64,us,us6000hlsw,2022-07-22T18:30:57.040Z,"80 km SE of Nabire, Indonesia",earthquake,4.9,1.9,0.142,15,reviewed,us,us
2022-05-10T02:50:04.957Z,-6.2903,142.5215,10,4.6,mb,18,56,4.165,0.95,us,us6000hlss,2022-07-22T18:30:57.040Z,"68 km SW of Tari, Papua New Guinea",earthquake,7.4,1.7,0.157,12,reviewed,us,us
2022-05-10T02:49:04.732Z,-56.3542,-45.3729,10,5.2,mww,57,56,4.409,0.83,us,us7000h88k,2022-07-22T18:31:10.040Z,"Scotia Sea",earthquake,8.2,1.9,0.066,22,reviewed,us,us
2022-05-10T02:18:31.309Z,-17.5708,-70.3673,96.85,4.6,mb,61,127,0.796,0.91,us,us7000h88f,2022-07-22T18:31:10.040Z,"17 km WSW of Chipispaya, Peru",earthquake,5.8,5.1,0.047,132,reviewed,us,us
2022-05-10T02:09:39.862Z,-33.1346,-179.3635,10,4.7,mb,21,83,4.053,0.45,us,us6000hlsr,2022-07-22T18:30:57.040Z,"south of the Kermadec Islands",earthquake,7,1.8,0.246,10,reviewed,us,us
2022-05-10T01:36:43.878Z,-33.1654,-179.1219,10,5.2,mb,73,57,4.025,0.64,us,us7000h888,2022-07-22T18:31:10.040Z,"south of the Kermadec Islands",earthquake,8.6,1.8,0.077,55,reviewed,us,us
2022-05-10T01:23:34.419Z,23.9354,122.5496,28.44,4,mb,24,104,0.676,0.71,us,us6000hlsq,2022-07-22T18:30:57.040Z,"74 km SW of Yonakuni, Japan",earthquake,4.8,6.3,0.212,6,reviewed,us,us
2022-05-10T00:19:13.902Z,-4.9622,102.5414,41.84,4.3,mb,11,181,0.726,0.24,us,us6000hlsn,2022-07-22T18:30:57.040Z,"129 km SW of Pagar Alam, Indonesia",earthquake,9,8.2,0.266,4,reviewed,us,us
2022-05-10T00:05:48.428Z,31.31543791,-103.3926569,5.437451172,2.5,ml,13,61,0.03295520486,0.4,tx,tx2022jbsc,2022-07-22T18:30:48.040Z,"western Texas",earthquake,3.38553189,2.695458933,0.1,7,reviewed,tx,tx
2022-05-10T00:02:29.989Z,-3.4609,146.0804,10,5.3,mww,101,47,6.113,0.94,us,us7000h87v,2022-07-22T18:31:10.040Z,"197 km N of Madang, Papua New Guinea",earthquake,7,1.6,0.089,12,reviewed,us,us
2022-05-09T23:53:46.958Z,51.8339,-174.4101,66.8,3.8,mb,45,221,0.391,0.69,us,us7000h87t,2022-07-22T18:31:10.040Z,"42 km SSW of Atka, Alaska",earthquake,10.2,11.1,0.091,31,reviewed,us,us
2022-05-09T23:46:49.894Z,52.1874,-168.064,35,2.9,ml,15,289,0.922,0.38,us,us6000i0qd,2022-07-22T18:31:02.040Z,"99 km SSE of Nikolski, Alaska",earthquake,4.5,2,0.128,8,reviewed,us,us
2022-05-09T23:21:37.400Z,36.918,-118.0076667,1.49,3.15,ml,21,77,0.1956,0.22,ci,ci40255256,2022-07-22T18:31:10.040Z,"21km NE of Independence, CA",earthquake,0.27,1.26,0.224,41,reviewed,ci,ci
2022-05-09T23:10:47.617Z,58.8358,-154.3697,118.9,3,ml,,,,0.64,ak,ak0225xq2zdo,2022-07-22T18:31:10.040Z,"71 km SSE of Kokhanok, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-05-09T22:54:45.232Z,-3.3815,146.6834,10,4.7,mb,47,71,5.527,0.87,us,us7000h8aa,2022-07-22T18:31:11.040Z,"162 km SSW of Lorengau, Papua New Guinea",earthquake,10.7,1.9,0.093,35,reviewed,us,us
2022-05-09T22:39:04.144Z,-5.1515,150.6649,212.01,4.6,mb,48,82,1.772,0.76,us,us6000hli7,2022-07-22T18:30:57.040Z,"73 km NE of Kimbe, Papua New Guinea",earthquake,12.7,6.7,0.093,34,reviewed,us,us
2022-05-09T22:33:06.873Z,-3.3591,146.3506,10,6.3,mww,110,35,5.859,0.83,us,us7000h87i,2022-08-09T06:41:47.400Z,"178 km SW of Lorengau, Papua New Guinea",earthquake,7.5,1.1,0.054,33,reviewed,us,us
2022-05-09T22:24:56.550Z,-13.1451,-74.702,80.95,4.5,mb,53,119,2.385,0.83,us,us7000h87h,2022-07-22T18:31:10.040Z,"28 km S of Anchonga, Peru",earthquake,8.9,7.4,0.091,35,reviewed,us,us
2022-05-09T22:10:58.257Z,-22.3739,170.3856,10,4.7,mb,40,102,2.728,0.92,us,us6000hlic,2022-07-22T18:30:57.040Z,"274 km ESE of Tadine, New Caledonia",earthquake,4.9,1.9,0.112,24,reviewed,us,us
2022-05-09T22:10:50.880Z,-8.3967,-81.2977,10,4.8,mb,74,79,3.138,0.78,us,us7000h87g,2022-07-22T18:31:10.040Z,"219 km WSW of Pacasmayo, Peru",earthquake,2.8,1.9,0.07,63,reviewed,us,us
