latitude,longitude,depth,magnitude,distance,gravity,force
37.569,142.823,20.8,5.4,396067,9.8,2.084498991099252e-15
36.287,140.852,19.5,5.6,396054,9.8,2.084635835729641e-15
36.569,141.486,39.6,6.2,396049,9.8,2.0846884718679645e-15
37.047,144.541,41.0,6.1,396038,9.8,2.084804278389834e-15
36.117,141.698,8.0,5.4,396027,9.8,2.0849200945617226e-15
36.166,141.562,6.8,6.5,396027,9.8,2.0849200945617226e-15
37.367,143.017,17.0,6.1,396004,9.8,2.0851622868362455e-15
38.017,142.657,42.8,6.0,396001,9.8,2.085193880244118e-15
37.469,141.176,37.3,6.0,395990,9.8,2.0853097288830333e-15
39.14,142.967,27.6,6.0,395985,9.8,2.085362390546839e-15
36.033,140.984,19.7,5.6,395977,9.8,2.085446653358307e-15
37.704,143.833,9.4,5.4,395969,9.8,2.0855309212770633e-15
37.64,142.771,46.2,5.5,395966,9.8,2.085562523063404e-15
37.447,140.984,39.5,5.9,395960,9.8,2.0856257287909838e-15
36.122,140.966,47.3,5.6,395951,9.8,2.0857205427699263e-15
37.416,142.451,25.8,5.6,395942,9.8,2.085815363214479e-15
36.505,141.909,47.8,5.2,395937,9.8,2.0858680440332285e-15
37.556,143.642,35.0,5.3,395929,9.8,2.0859523374946195e-15
36.326,141.098,40.8,5.3,395926,9.8,2.08598394885998e-15
36.77,141.924,17.0,5.5,395925,9.8,2.085994486141451e-15
37.281,142.497,23.2,5.1,395901,9.8,2.0862474048516015e-15
37.376,142.718,8.8,5.4,395889,9.8,2.0863738814563182e-15
37.301,142.674,12.0,5.3,395884,9.8,2.0864265834361117e-15
37.403,143.997,35.0,5.1,395883,9.8,2.0864371240716967e-15
37.683,143.311,39.2,5.5,395873,9.8,2.0865425348209228e-15
38.298,142.159,68.1,5.3,395816,9.8,2.087143528656596e-15
35.912,141.601,5.8,5.5,395787,9.8,2.0874493971151157e-15
39.495,142.705,18.0,5.3,395770,9.8,2.0876287305759736e-15
39.599,143.056,38.6,5.4,395756,9.8,2.0877764343084853e-15
36.223,141.822,47.5,5.1,395743,9.8,2.087913601810794e-15
36.661,142.191,10.0,5.3,395716,9.8,2.088198531358539e-15
37.295,143.158,21.3,5.1,395714,9.8,2.0882196395711207e-15
39.185,142.76,26.5,6.0,395683,9.8,2.0885468577971684e-15
36.896,142.247,17.5,5.4,395652,9.8,2.088874152940525e-15
37.256,142.032,43.8,5.4,395649,9.8,2.08890583074695e-15
37.97,142.863,35.0,5.1,395647,9.8,2.088926949684897e-15
36.665,142.521,10.0,5.7,395647,9.8,2.088926949684897e-15
39.397,143.592,20.0,5.9,395626,9.8,2.0891487178709893e-15
37.05,141.2,37.8,5.2,395604,9.8,2.0893810843272088e-15
35.888,141.388,12.3,5.4,395574,9.8,2.0896980101584486e-15
38.417,143.752,33.3,5.6,395573,9.8,2.0897085755946714e-15
37.491,143.05,6.6,5.2,395568,9.8,2.0897614039777207e-15
39.002,142.267,15.4,5.2,395534,9.8,2.0901206901151256e-15
37.737,141.496,41.8,5.6,395525,9.8,2.0902158107787e-15
39.173,142.965,47.5,5.3,395520,9.8,2.0902686583975965e-15
37.024,142.544,35.0,5.1,395507,9.8,2.0904060715869695e-15
36.481,143.265,35.0,5.2,395497,9.8,2.0905117832611e-15
35.535,141.842,35.0,5.5,395493,9.8,2.0905540701760123e-15
36.38,141.778,25.9,5.5,395486,9.8,2.0906280753645608e-15
39.193,143.323,52.1,5.3,395478,9.8,2.0907126575348234e-15
36.628,141.809,36.6,5.5,395475,9.8,2.0907443771720304e-15
35.684,140.933,35.0,5.7,395462,9.8,2.0908818372751062e-15
37.547,143.073,35.0,5.8,395460,9.8,2.0909029861864953e-15
35.571,142.011,9.6,5.2,395448,9.8,2.0910298863934964e-15
39.128,143.369,10.0,5.4,395442,9.8,2.0910933408292885e-15
38.504,142.162,27.7,5.2,395437,9.8,2.091146221732213e-15
39.219,143.43,13.8,5.4,395432,9.8,2.091199104641092e-15
38.085,140.115,58.1,5.1,395430,9.8,2.0912202583663334e-15
36.238,142.396,35.0,5.7,395426,9.8,2.091262566779749e-15
39.065,143.166,36.3,5.8,395426,9.8,2.091262566779749e-15
36.271,70.553,192.2,5.1,395425,9.8,2.0912731440837187e-15
37.906,144.783,18.3,5.3,395416,9.8,2.0913683434306995e-15
39.241,142.463,25.7,6.6,395412,9.8,2.0914106563381803e-15
39.319,142.906,10.0,5.4,395395,9.8,2.091590500521739e-15
36.695,142.244,35.0,5.7,395388,9.8,2.09166456075173e-15
36.004,141.171,17.7,5.8,395381,9.8,2.0917386249153416e-15
36.93,142.513,35.0,5.3,395358,9.8,2.0919820062951303e-15
37.228,142.703,10.0,5.3,395353,9.8,2.0920349209115585e-15
36.267,141.527,23.1,5.5,395351,9.8,2.0920560873202685e-15
37.693,143.014,25.9,5.3,395349,9.8,2.092077254050211e-15
39.202,142.094,44.5,5.3,395347,9.8,2.092098421101392e-15
35.752,142.08,35.0,5.6,395342,9.8,2.0921513401348053e-15
36.333,142.744,10.0,5.1,395325,9.8,2.0923312798679853e-15
38.055,142.548,35.0,5.9,395298,9.8,2.092617114220157e-15
39.084,142.264,50.2,5.8,395289,9.8,2.092712405353635e-15
36.48,141.75,14.6,5.3,395261,9.8,2.093008908286112e-15
36.191,141.712,39.8,5.2,395247,9.8,2.0931571833833025e-15
38.059,142.695,50.9,5.4,395233,9.8,2.0933054742374375e-15
36.986,143.624,26.1,5.3,395230,9.8,2.093337252899263e-15
37.463,143.301,10.0,5.4,395229,9.8,2.0933478459473497e-15
39.283,143.512,10.0,5.3,395226,9.8,2.093379625574057e-15
36.147,141.602,35.0,5.6,395183,9.8,2.093835213092746e-15
38.499,141.976,50.9,5.4,395164,9.8,2.094036566583726e-15
37.795,141.96,35.0,5.5,395160,9.8,2.0940789604933328e-15
36.145,141.692,35.0,5.2,395150,9.8,2.0941849508999e-15
36.541,141.976,42.3,5.3,395139,9.8,2.0943015496416188e-15
37.744,143.762,35.0,5.1,395101,9.8,2.0947044202290023e-15
37.377,141.884,52.8,5.1,395097,9.8,2.094746834421441e-15
36.371,141.743,57.7,5.6,395094,9.8,2.0947786459111714e-15
37.575,142.827,35.0,5.5,395089,9.8,2.0948316666710763e-15
39.21,142.798,35.0,5.1,395046,9.8,2.095287728314848e-15
36.162,141.84,4.7,5.5,395037,9.8,2.0953832019255124e-15
38.989,144.126,25.3,5.7,395010,9.8,2.0956696619138208e-15
38.371,143.123,32.7,5.3,394992,9.8,2.0958606678755703e-15
37.995,142.895,47.4,5.2,394970,9.8,2.0960941550712414e-15
37.217,142.144,47.6,5.1,394968,9.8,2.096115383114648e-15
36.123,140.761,51.3,5.5,394953,9.8,2.0962746037196953e-15
37.498,141.935,21.7,5.2,394921,9.8,2.0966143349827026e-15
37.546,143.221,24.6,5.1,394890,9.8,2.0969435284063565e-15
37.052,143.957,35.0,5.4,394866,9.8,2.0971984410810934e-15
37.112,144.036,20.7,5.5,394865,9.8,2.0972090634512536e-15
36.673,140.795,59.1,5.1,394813,9.8,2.0977615379290178e-15
35.966,141.899,9.3,5.3,394781,9.8,2.0981016307391883e-15
35.96,141.403,10.2,5.8,394774,9.8,2.098176037065973e-15
36.332,141.54,15.1,5.5,394737,9.8,2.098569393410816e-15
35.994,141.808,21.0,6.3,394719,9.8,2.0987607959547687e-15
36.247,141.856,35.0,5.5,394698,9.8,2.0989841320203084e-15
36.398,141.864,52.8,6.0,394696,9.8,2.0990054039810073e-15
35.637,141.548,35.0,5.5,394689,9.8,2.0990798583900325e-15
37.319,142.284,20.1,5.2,394677,9.8,2.099207503736637e-15
37.181,142.245,33.2,5.2,394656,9.8,2.099430911111343e-15
36.024,141.713,16.9,5.4,394625,9.8,2.0997607681378164e-15
36.575,144.069,35.0,5.4,394560,9.8,2.100452656277441e-15
39.256,144.406,35.0,5.3,394550,9.8,2.100559130958704e-15
39.464,143.465,35.0,5.5,394529,9.8,2.1007827541435172e-15
36.999,144.159,9.3,5.6,394314,9.8,2.10307428540224e-15
35.331,141.391,1.7,5.5,394312,9.8,2.103095619570299e-15
37.743,143.571,35.0,5.1,394300,9.8,2.1032236313961395e-15
36.566,142.428,35.0,5.1,394294,9.8,2.1032876416920257e-15
37.055,144.632,19.4,5.4,394263,9.8,2.1036184081105404e-15
37.329,142.706,44.9,5.1,394256,9.8,2.1036931081002962e-15
39.742,143.423,50.8,5.2,394244,9.8,2.1038211744829957e-15
37.197,142.096,15.6,5.7,394133,9.8,2.105006343114735e-15
36.453,142.205,35.0,5.1,394126,9.8,2.1050811170461932e-15
36.22,141.628,39.5,5.8,394114,9.8,2.1052093101983175e-15
36.129,141.241,16.2,5.1,394020,9.8,2.106213895143697e-15
37.014,138.376,9.3,6.2,393974,9.8,2.1067057626035915e-15
39.342,142.872,27.1,6.0,393961,9.8,2.1068447998523415e-15
36.264,140.884,9.1,5.5,393942,9.8,2.107048032899495e-15
35.685,140.658,2.2,5.5,393889,9.8,2.107615101585842e-15
36.943,138.3,12.4,5.7,393864,9.8,2.1078826662770346e-15
37.111,142.44,35.0,5.2,393863,9.8,2.107893369924456e-15
37.562,141.578,11.8,5.2,393819,9.8,2.10836441113598e-15
40.483,139.055,10.0,6.2,393814,9.8,2.1084179485367684e-15
39.005,142.633,17.4,6.1,393731,9.8,2.1093069673588827e-15
35.814,141.605,8.1,5.7,393690,9.8,2.109746328728901e-15
36.898,141.967,59.2,5.2,393684,9.8,2.1098106370291322e-15
37.678,143.34,6.2,5.4,393681,9.8,2.1098427922818743e-15
36.997,141.118,36.6,5.1,393653,9.8,2.1101429434259897e-15
37.829,142.828,25.8,5.5,393648,9.8,2.110196548584523e-15
37.662,143.713,24.2,5.1,393630,9.8,2.1103895440692897e-15
38.998,142.478,16.6,5.4,393564,9.8,2.1110974207495476e-15
37.255,142.302,28.2,5.2,393424,9.8,2.1126001568577272e-15
38.282,142.251,69.2,5.4,393348,9.8,2.1134165999200586e-15
37.609,143.811,34.1,5.1,393215,9.8,2.114846514569358e-15
37.834,144.827,39.3,5.7,393186,9.8,2.1151584931783826e-15
36.486,142.311,20.4,5.4,393176,9.8,2.115266088015888e-15
39.051,142.623,24.0,5.3,393064,9.8,2.1164717112960704e-15
38.857,142.532,29.1,5.1,392972,9.8,2.1174628159558345e-15
38.397,143.525,31.0,5.3,392956,9.8,2.1176352530469574e-15
36.528,141.506,22.3,5.4,392952,9.79,2.1176783656109574e-15
36.112,141.768,20.0,5.5,392792,9.8,2.1194039483506884e-15
38.053,142.677,20.8,5.4,392681,9.79,2.1206023108287624e-15
-16.647,-173.222,35.0,5.2,392679,9.8,2.1206239122661826e-15
-16.724,-173.205,14.0,5.8,392674,9.8,2.1206779173037822e-15
38.751,142.831,22.3,5.8,392621,9.8,2.12125049755697e-15
39.16,142.941,34.9,5.3,392617,9.8,2.121293720571832e-15
36.532,142.299,20.5,5.2,392613,9.8,2.1213369449077885e-15
36.331,141.555,28.4,5.1,392589,9.8,2.121596318669523e-15
37.328,141.754,32.2,5.5,392579,9.8,2.1217044051102103e-15
37.594,142.648,20.0,6.5,392575,9.8,2.1217476419992487e-15
37.483,142.802,26.9,5.2,392532,9.8,2.1222125220385457e-15
36.667,141.431,26.9,5.2,392411,9.8,2.1235214930176213e-15
37.6,143.61,14.6,5.9,392363,9.8,2.1240410897504643e-15
39.549,142.598,19.9,5.8,392313,9.8,2.124582539165467e-15
35.952,141.344,16.7,5.9,392277,9.8,2.124972510950685e-15
37.887,144.623,24.9,5.3,392215,9.8,2.125644380761059e-15
35.222,140.953,13.6,5.3,392196,9.8,2.1258503401360544e-15
-3.016,139.1,59.4,5.5,392089,9.8,2.127010775770886e-15
38.865,141.779,38.2,5.2,392084,9.8,2.127065024971006e-15
35.905,141.34,31.1,5.1,391937,9.78,2.1286608793829356e-15
40.082,143.202,25.5,5.7,391917,9.8,2.1288781412208714e-15
37.734,143.907,16.6,5.1,391680,9.8,2.131455228464062e-15
36.367,141.73,30.7,5.1,391675,9.8,2.131509647787052e-15
37.09,143.812,6.9,5.1,391639,9.8,2.131901528442881e-15
38.494,143.796,20.1,5.4,391637,9.8,2.131923302759118e-15
39.171,142.33,53.7,5.5,391608,9.8,2.132239067835378e-15
39.001,144.675,29.6,5.1,391390,9.8,2.1346149975673936e-15
36.888,141.563,54.5,5.1,391325,9.8,2.13532418557322e-15
35.905,141.45,37.3,5.1,391262,9.8,2.136011889741577e-15
37.322,143.571,24.1,5.2,391021,9.8,2.138645699708771e-15
37.094,143.466,10.0,5.2,390951,9.8,2.1394116197416156e-15
38.859,142.811,32.5,5.2,390871,9.8,2.1402874608483185e-15
-3.84,151.453,10.0,5.6,390831,9.8,2.1407255831028597e-15
37.151,143.469,22.3,5.3,390725,9.8,2.141887257897233e-15
37.498,144.454,26.9,5.2,390671,9.8,2.1424794180807966e-15
39.049,142.279,27.0,5.7,390602,9.8,2.143236424635076e-15
35.743,141.681,10.0,5.3,390406,9.78,2.145388951935357e-15
37.746,143.828,35.0,5.1,390165,9.8,2.148040129880945e-15
37.734,143.506,34.1,5.9,390152,9.8,2.148183279150542e-15
37.249,141.159,38.0,6.1,390070,9.8,2.1490865505839186e-15
36.204,141.935,28.5,5.2,390039,9.8,2.149428179654797e-15
25.209,-109.82,12.6,5.6,390031,9.8,2.1495163552192344e-15
39.426,142.369,35.0,5.3,390027,9.8,2.149560445036147e-15
36.342,141.797,35.0,5.2,389913,9.8,2.1508175752867897e-15
38.791,142.549,35.0,5.6,389889,9.8,2.1510823748095005e-15
25.317,-109.738,10.0,5.4,389861,9.79,2.151391369396695e-15
35.776,141.662,35.0,5.4,389770,9.8,2.152396061747046e-15
39.465,142.405,35.0,5.8,389739,9.8,2.1527384802966518e-15
37.911,144.752,7.7,5.1,389362,9.78,2.156909279268603e-15
37.72,143.348,16.4,5.1,389212,9.79,2.1585721197585935e-15
37.999,143.943,9.9,5.2,389174,9.8,2.158993677957025e-15
25.379,-109.695,10.0,5.2,389167,9.8,2.1590713468840672e-15
36.517,142.482,10.0,5.8,389142,9.79,2.1593487701255146e-15
37.713,142.608,4.7,5.3,388707,9.8,2.1641845065915493e-15
-6.172,154.38,57.4,5.1,388578,9.8,2.1656216756662825e-15
36.747,143.993,35.0,5.1,388482,9.8,2.166692126129888e-15
39.612,142.569,26.4,5.4,388097,9.8,2.170993062382656e-15
39.03,142.31,44.9,5.4,388057,9.8,2.171440647134959e-15
37.681,141.889,16.0,5.8,388000,9.8,2.172078694600914e-15
39.175,142.27,31.0,5.3,387926,9.8,2.1729074565505346e-15
37.998,142.282,23.5,5.4,387732,9.8,2.17508240989679e-15
38.047,141.72,15.0,6.1,387716,9.8,2.175261933241903e-15
36.732,142.296,22.2,5.1,387666,9.8,2.1758230869702745e-15
36.624,141.661,29.7,5.2,387652,9.8,2.1759802489262273e-15
39.081,143.232,36.6,5.2,387389,9.8,2.1789358159043993e-15
35.723,141.637,8.0,6.1,387233,9.8,2.180691773975402e-15
37.511,143.84,22.3,5.1,387211,9.8,2.1809395798586085e-15
36.907,142.903,7.3,5.2,387166,9.8,2.1814465871092127e-15
36.344,142.344,10.1,5.8,387003,9.8,2.1832845608477062e-15
39.689,144.347,14.3,5.1,386927,9.8,2.184142324314871e-15
36.851,142.595,12.9,5.1,386904,9.8,2.184402010265955e-15
36.908,143.332,12.6,5.3,386891,9.8,2.1845488097687807e-15
39.471,143.266,21.9,5.1,386883,9.8,2.184639155279787e-15
36.881,143.296,14.6,5.3,386868,9.8,2.1848085682196805e-15
38.192,142.969,26.6,5.1,386520,9.8,2.188744486943623e-15
35.208,140.973,22.4,5.1,386468,9.8,2.189333525985994e-15
36.3,142.257,12.3,5.1,386451,9.8,2.1895261480186313e-15
38.326,144.019,35.0,5.3,385864,9.8,2.1961928982253657e-15
39.642,143.181,13.0,5.7,385651,9.8,2.198619539257191e-15
37.727,143.807,14.4,5.1,385338,9.79,2.202192752416578e-15
39.02,142.441,25.0,5.1,385288,9.8,2.2027643600568508e-15
38.849,141.858,33.0,5.6,385175,9.8,2.20405701344707e-15
37.348,142.394,17.0,5.7,384740,9.8,2.2090437931254734e-15
34.326,141.613,35.2,5.4,384328,9.8,2.213782526034766e-15
39.167,142.729,27.2,5.2,384013,9.8,2.2174158796191036e-15
38.282,142.791,12.0,5.1,383973,9.8,2.217877897808539e-15
37.767,142.783,17.9,5.4,383945,9.8,2.2182013964635375e-15
36.902,144.471,21.1,5.2,383858,9.8,2.2192070047405253e-15
35.468,140.834,35.0,5.2,383850,9.8,2.219299508797027e-15
35.132,141.149,16.6,5.1,383384,9.8,2.224697867089789e-15
37.645,143.597,35.0,5.1,383374,9.8,2.224813927484172e-15
35.152,141.1,9.6,5.6,383157,9.8,2.227334676598453e-15
36.921,141.906,25.4,5.2,382629,9.8,2.2334860353755075e-15
36.023,141.792,21.2,5.2,382031,9.8,2.240483739686442e-15
36.408,140.894,11.0,5.5,381336,9.8,2.248657922928279e-15
36.641,142.4,35.0,5.1,381099,9.8,2.251455608774181e-15
40.303,143.69,25.9,5.2,381068,9.79,2.2518219368982924e-15
36.278,142.079,16.0,5.4,380763,9.8,2.2554309050196855e-15
-17.576,-174.853,202.9,5.3,380758,9.8,2.255490140694677e-15
39.157,144.403,30.2,5.2,380751,9.8,2.2555730745602104e-15
36.642,141.721,33.4,5.2,380742,9.8,2.255679710537324e-15
37.785,142.456,14.0,6.0,380000,9.8,2.2644973337950135e-15
37.451,141.227,35.0,5.3,379975,9.8,2.2647953233770572e-15
36.625,141.838,35.0,5.2,379936,9.8,2.2652603045893975e-15
39.073,142.307,41.4,5.2,379865,9.8,2.266107176568647e-15
37.909,142.895,35.1,5.1,379852,9.8,2.266262289072477e-15
36.976,140.97,62.0,5.2,379828,9.8,2.2665486924619256e-15
39.745,143.566,33.9,5.2,379780,9.8,2.2671216621414234e-15
36.726,141.269,48.4,5.2,379686,9.8,2.2682443572964305e-15
37.149,142.177,9.1,5.1,378891,9.8,2.2777729345603203e-15
36.17,141.655,38.5,5.1,377875,9.8,2.290037987514183e-15
38.316,142.148,39.3,5.2,377752,9.8,2.291529550923897e-15
37.206,142.245,20.3,5.6,376932,9.8,2.3015106516752204e-15
37.053,142.357,37.1,5.4,376923,9.8,2.3016205618858477e-15
36.576,141.745,26.1,5.4,376752,9.8,2.3037103526998043e-15
38.64,141.721,39.3,5.1,376546,9.8,2.3062316602929728e-15
50.964,156.532,131.1,5.1,376229,9.8,2.310119629737852e-15
40.393,143.848,35.0,5.2,375533,9.8,2.3186905581149267e-15
40.401,143.24,12.0,5.4,373298,9.8,2.34653848113142e-15
37.519,143.547,34.2,5.1,373099,9.81,2.3490422974879265e-15
37.367,142.301,8.0,5.8,372837,9.8,2.3523448952779395e-15
35.578,141.876,35.0,5.2,372582,9.8,2.355565948469943e-15
37.145,142.375,22.5,5.1,372513,9.8,2.356438664876663e-15
40.419,142.959,35.3,5.5,372344,9.8,2.3585782374804734e-15
37.576,142.237,28.0,6.0,371915,9.8,2.364022565520439e-15
35.272,138.582,9.0,6.0,371899,9.8,2.364225981903362e-15
37.674,141.941,44.8,5.1,371873,9.8,2.3645565895269538e-15
40.335,143.288,18.0,6.1,371429,9.8,2.370213070954846e-15
38.132,141.934,10.0,5.4,370525,9.8,2.381792783214647e-15
35.209,140.994,19.4,5.7,370162,9.8,2.3864664920854794e-15
37.37,144.141,10.0,5.2,369643,9.8,2.3931726687228615e-15
35.747,140.71,10.0,5.7,368381,9.79,2.4095978219335954e-15
37.552,141.429,16.6,5.4,368292,9.8,2.4107625505632326e-15
39.887,142.019,36.0,5.7,367765,9.8,2.4176766513869832e-15
39.799,143.426,24.8,5.2,366891,9.8,2.429209047788941e-15
35.823,140.306,84.8,5.3,366130,9.8,2.439317748354658e-15
38.541,141.657,62.2,5.2,365883,9.8,2.442612325338702e-15
56.548,121.392,26.3,5.1,365350,9.8,2.4497444563535802e-15
37.123,142.173,21.0,5.1,365134,9.79,2.4526436731561048e-15
29.356,141.809,22.7,5.1,365098,9.8,2.453127376300725e-15
37.336,143.639,10.4,5.1,364599,9.8,2.4598468035953504e-15
-32.564,-71.726,32.7,5.5,364213,9.82,2.4650635532220957e-15
39.131,142.533,34.6,5.3,364001,9.8,2.4679357742142283e-15
-32.5,-71.61,30.8,5.1,363743,9.82,2.4714379900236506e-15
-57.918,-25.607,84.9,5.3,363726,9.8,2.4716690179274908e-15
-17.275,167.826,17.0,6.2,363369,9.78,2.4765280967110436e-15
36.31,142.892,12.9,5.2,363164,9.8,2.47932480316096e-15
40.136,142.168,29.0,6.2,363090,9.8,2.4803355097714477e-15
38.019,143.521,21.2,5.3,362920,9.8,2.4826597453800914e-15
37.709,143.443,16.5,5.6,362711,9.8,2.4855216678426756e-15
37.261,142.07,41.2,5.2,362674,9.79,2.4860288395330035e-15
38.666,143.927,35.4,5.2,362617,9.8,2.4868104619119706e-15
-17.266,167.899,10.0,5.8,362368,9.8,2.490229243653656e-15
36.658,141.631,52.0,5.3,362299,9.8,2.491177864433523e-15
52.654,160.506,53.3,5.3,362290,9.78,2.49130163753941e-15
40.254,142.409,53.1,5.2,362195,9.81,2.4926086942027625e-15
40.255,142.336,35.0,5.1,362176,9.8,2.492870228967338e-15
-32.656,-71.763,13.4,5.2,361792,9.8,2.4981648191129475e-15
35.496,140.763,35.8,5.5,361565,9.8,2.501302630731145e-15
35.481,140.877,34.3,5.4,361561,9.8,2.5013579755601915e-15
36.757,141.202,29.0,5.8,361499,9.8,2.5022160553533917e-15
37.125,142.335,26.0,5.5,360508,9.8,2.51599164051465e-15
36.203,141.772,26.0,5.1,360482,9.8,2.5163545886881033e-15
35.877,141.641,22.9,5.1,359651,9.8,2.527996466354691e-15
37.759,143.488,6.4,5.5,359281,9.8,2.5332059838349774e-15
35.734,140.881,24.5,5.3,358700,9.8,2.5414188895268037e-15
35.083,141.486,42.0,5.2,357721,9.8,2.5553484810327695e-15
39.11,142.319,49.9,5.1,357629,9.8,2.5566633760717707e-15
37.579,141.406,65.3,5.3,357518,9.8,2.558251176906292e-15
39.161,142.23,41.6,5.5,357246,9.8,2.5621482630661496e-15
24.223,125.313,27.8,5.2,357244,9.8,2.562176951082576e-15
37.761,141.829,34.4,5.1,357228,9.79,2.5624064725606386e-15
36.941,140.615,40.5,5.1,357227,9.8,2.5624208186770244e-15
39.696,142.904,15.0,5.9,357127,9.8,2.5638560389619763e-15
39.547,143.045,31.5,5.4,357122,9.78,2.563927831626304e-15
0.83,97.449,35.6,5.1,357056,9.78,2.5648757774754056e-15
-10.271,-13.096,10.0,5.1,357028,9.78,2.5652780951529133e-15
-21.984,-68.867,117.4,5.2,356770,9.78,2.5689896239004293e-15
36.796,140.268,6.0,5.7,356723,9.78,2.5696666223924333e-15
-19.471,167.97,34.5,5.2,356660,9.79,2.570574508307036e-15
-6.094,149.443,72.2,5.3,356590,9.8,2.5715838348560845e-15
-10.277,-13.184,10.0,5.1,356575,9.8,2.5718001964566554e-15
-10.248,-13.231,10.0,5.4,356575,9.8,2.5718001964566554e-15
39.136,142.401,28.5,5.1,356638,9.8,2.5708916611817704e-15
36.953,141.014,21.9,5.4,356646,9.8,2.5707763260729137e-15
37.724,141.363,57.1,5.6,356779,9.8,2.5688600164123506e-15
35.284,140.988,27.3,5.2,356780,9.78,2.568845616185789e-15
39.849,143.51,35.4,5.2,356860,9.8,2.5676939902585663e-15
36.205,141.782,31.7,5.2,356862,9.79,2.567665209533299e-15
22.323,121.445,10.1,5.4,356865,9.79,2.567622039352694e-15
18.994,121.246,27.0,6.0,356884,9.8,2.567348653489891e-15
35.157,141.123,8.7,5.1,356993,9.79,2.5657811253783186e-15
-18.876,-174.868,145.5,5.3,357060,9.8,2.564818311247638e-15
39.35,141.824,42.0,5.8,357076,9.8,2.5645884656485107e-15
-40.239,78.239,10.0,5.2,357187,9.79,2.5629947621400303e-15
-3.426,145.605,11.4,5.1,357202,9.8,2.5627795107460154e-15
35.33,140.961,36.4,5.1,357251,9.8,2.562076545133003e-15
-31.129,-179.823,321.0,5.7,357287,9.78,2.5615602648940435e-15
37.136,143.853,23.4,5.2,357419,9.8,2.559668571852733e-15
36.491,70.927,190.2,5.8,359137,9.8,2.5352378256853984e-15
13.915,120.566,101.8,5.5,359240,9.78,2.5337842455663086e-15
37.973,144.686,10.0,5.1,359254,9.8,2.5335867680810016e-15
35.205,140.997,20.0,5.7,361884,9.8,2.4968947881144404e-15
35.685,141.593,49.2,5.1,362308,9.8,2.4910541005513694e-15
37.244,144.003,11.0,6.4,362552,9.8,2.4877022356164216e-15
37.325,141.791,31.0,6.1,362931,9.8,2.482509254827651e-15
39.851,143.437,13.0,6.4,363012,9.8,2.481401518359024e-15
39.733,143.113,30.9,5.6,363325,9.8,2.477127966438823e-15
36.866,143.188,10.0,5.6,363455,9.8,2.4753562530511826e-15
36.289,141.404,45.0,5.7,363464,9.8,2.475233666327579e-15
37.065,143.982,22.2,5.1,363637,9.8,2.472879045853266e-15
-33.096,-15.977,5.0,5.8,363753,9.8,2.4713021063873016e-15
35.795,141.549,20.0,5.9,363818,9.8,2.470419135850593e-15
-33.176,-15.897,10.0,5.1,364001,9.8,2.4679357742142283e-15
35.787,141.567,19.0,5.6,364064,9.8,2.467081712834115e-15
39.2,142.315,28.5,5.1,364219,9.8,2.4649823369236934e-15
35.749,141.601,45.7,5.1,364275,9.8,2.464224511651587e-15
35.681,141.637,31.4,5.3,364297,9.8,2.463926890192783e-15
-62.66,-157.879,10.0,5.3,364912,9.8,2.4556287902202616e-15
37.065,140.638,18.0,5.5,365567,9.8,2.446836990580234e-15
37.014,140.679,40.7,5.5,365572,9.8,2.446770059298362e-15
37.111,140.58,37.5,5.5,365648,9.79,2.445753041843506e-15
37.101,140.555,16.4,5.2,365654,9.8,2.445672777999247e-15
39.623,143.265,27.2,5.2,368145,9.8,2.4126881659983158e-15
36.665,141.464,35.0,5.1,368410,9.8,2.4092184859408594e-15
-20.907,-178.693,579.3,5.3,369250,9.79,2.398269580647335e-15
35.923,141.15,21.4,5.1,370831,9.8,2.3778636193283517e-15
-32.395,-179.559,35.5,5.2,371403,9.8,2.3705449352472037e-15
38.608,142.812,41.6,5.1,372647,9.8,2.354744267720205e-15
39.079,142.084,27.0,5.8,373762,9.79,2.3407159629319536e-15
20.687,99.822,8.0,6.9,375192,9.82,2.3229072407159775e-15
20.65,99.77,10.0,5.7,375706,9.8,2.31655569142498e-15
37.992,143.592,24.0,5.4,376580,9.8,2.305815237027306e-15
1.14,99.084,110.4,5.2,380191,9.8,2.2622226332023574e-15
37.741,143.882,10.0,5.3,380317,9.8,2.260723921156709e-15
